id,name,address,latitude,longitude,distance,selected
ola-platform:5000061405322,Rakshit Medical Hall,"KGR Path,  College More,  Halisahar,  Kanchrapara,  West Bengal,  743193,  India",,,0.31 km,False
ola-platform:5000060072970,New Maa Kali Medical Store,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.31 km,False
ola-platform:5000043245292,Prabhat Medical Hall,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.37 km,False
ola-platform:5000057647078,Roy MediCare,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.37 km,False
ola-platform:5000065134158,Provat Medical Hall,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.38 km,False
ola-platform:5000057155777,Shyama Medical Hall,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.39 km,False
ola-platform:5000063987098,MediCare,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.41 km,False
ola-platform:5000068696570,Sujata Pharmacy,"189,  Kabi Guru Rabindra Path,  Kanchrapara Loco,  Kanchrapara,  West Bengal,  743193,  India",,,0.52 km,False
ola-platform:5000060531650,Bagchi Drug House,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.54 km,False
ola-platform:5000058209938,MedPlus KGR Path Kancharapara,"137,  Ward No. 15,  South,  Kabi Guru Rabindra Path,  Kanchrapara Loco,  Kanchrapara,  West Bengal,  743193,  India",,,0.59 km,False
ola-platform:5000066396632,Basanti Pharmacy,"482/1,  Kabi Guru Rabindra Path,  Bidhanpally,  Milan Nagar,  Kanchrapara M,  West Bengal,  743193,  India",,,0.59 km,False
ola-platform:5000042363550,Kamla Medical Stores & Clinic,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.64 km,False
ola-platform:5000039379848,Swajan Medical Center,"A-5,  Kalyani City,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.65 km,False
ola-platform:5000046844222,Sanjiban,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.65 km,False
ola-platform:5000066617906,Gobinda Pharmacy,"A-5,  Kalyani City,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.65 km,False
ola-platform:5000056868253,Kamala Medical Stores,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.66 km,False
ola-platform:5000068952267,Nirmala Medico,"172,  Kabi Guru Rabindra Path,  Kanchrapara Loco,  Kanchrapara,  Kanchrapara M,  West Bengal,  743193,  India",,,0.67 km,False
ola-platform:5000056045096,Ghosh Pharmacy,"Kabi Guru Rabindra Path,  Kanchrapara Loco,  Kanchrapara,  West Bengal,  743193,  India",,,0.68 km,False
ola-platform:5000054411732,Mukul Pharmacy,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.70 km,False
ola-platform:5000066725765,Evena Homoeo,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.71 km,False
ola-platform:5000045550430,Onkar Homoeo Hall,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.74 km,False
ola-platform:5000061913181,Sharda Pharmacy,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.76 km,False
ola-platform:5000062241741,Sarada Pharmacy,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.76 km,False
ola-platform:5000040679719,New Dutta Medical Hall,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.76 km,False
ola-platform:5000040841570,JK Pharmacy,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.76 km,False
ola-platform:5000040773906,Basanti Pharmacy,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.76 km,False
ola-platform:5000061407378,SastaSundar.Com,"Healthbuddy Roy Medical Holding No.- 456/FL-G/2,  Aguripara Ward No.-12,  Ground Floor,  Dist.-North 24 Parganas Kanchrapara West Bengal In 743193,  Kabi Guru Rabindra Path,  Bidhanpally,  Milan Nagar,  Kanchrapara,  West Bengal",,,0.78 km,False
ola-platform:5000067539307,Seema Medical Hall,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.78 km,False
ola-platform:5000054174787,Sima Medical Hall,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.78 km,False
ola-platform:5000057593414,Mamoni Medical,"Bidhanpally,  Milan Nagar,  Kanchrapara,  West Bengal,  743193,  India",,,0.80 km,False
ola-platform:5000050212786,Anjana Homoeo Hall A T Halder,"Kanchrapara,  Barrackpore,  North 24 Parganas,  West Bengal,  743193,  India",,,0.84 km,False
ola-platform:5000039691166,Priya Medical,"Bidhanpally,  Milan Nagar,  Kanchrapara,  Kanchrapara M,  West Bengal,  743193,  India",,,0.86 km,False
ola-platform:5000063857226,APPELO Pharmacy,"148/Kobi Guru Rabindra Path,  Kanchrapara Loco,  Kanchrapara,  West Bengal,  743193,  India",,,0.86 km,False
ola-platform:5000041467437,Supriti Medicine Store,"Nh14,  Amarkanan,  Gangajalghati,  Bankura,  West Bengal,  722133,  India",,,2.64 km,False
ola-platform:5000058250787,Near Amarkanan Rural Hospital Maingate,"Amarkanan,  West Bengal,  722133,  India",,,2.65 km,False
ola-platform:5000050526415,Subrata Pharmacy,"Nh14,  Amarkanan,  Gangajalghati,  Bankura,  West Bengal,  722133,  India",,,2.67 km,False
ola-platform:5000066328186,Medical Store,"Itahar,  Uttar Dinajpur,  West Bengal,  733128,  India",,,17.48 km,False
ola-platform:5000064446574,Zeeshan Medical Store,"Shurun,  West Bengal,  733143,  India",,,17.74 km,False
ola-platform:5000052347131,Subhashinee Pharmacy,"Itahar,  Uttar Dinajpur,  West Bengal,  733143,  India",,,20.49 km,False
ola-platform:5000042238515,Saha Medicine Supply,"Nh12,  Raiganj,  Uttar Dinajpur,  West Bengal,  733134,  India",,,17.11 km,False
ola-platform:5000066493552,Sorala Pharmacy,"Raiganj,  Uttar Dinajpur,  West Bengal,  733134,  India",,,18.60 km,False
ola-platform:5000057633172,Hari Krishna Medicos,"Sh4,  Sindri,  Barabazar,  Purulia,  West Bengal,  723127,  India",,,0.16 km,False
ola-platform:5000046076881,Arogya Medical Hall,"Sh4,  Sindri,  Barabazar,  Purulia,  West Bengal,  723127,  India",,,0.48 km,False
ola-platform:5000062523870,Labanya Medical Hall,"Sh4,  Sindri,  Barabazar,  Purulia,  West Bengal,  723127,  India",,,0.50 km,False
ola-platform:5000036593599,Dutta Medical,"Sh4a,  Jaipur,  Purulia,  West Bengal,  723201,  India",,,0.35 km,False
ola-platform:5000056537251,NM Pathology Laboratory & Chamber (Clinic),"088,  Opposite Of Kali Mandir,  Village- Jhabkadih (Rudra,  Post,  Chirka,  West Bengal,  723103,  India",,,2.76 km,False
ola-platform:5000063462415,Saraswati Medicine,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.59 km,False
ola-platform:5000057126671,Sibhrekha Drug House,"Bansulitala LN,  Mokdumpur,  Malda,  West Bengal,  732103,  India",,,10.60 km,False
ola-platform:5000053350526,Karmakar Medical Center,"Malda Medical College Rd,  Singatala,  Uma Roy Sarani,  Malda,  West Bengal,  732103,  India",,,10.63 km,False
ola-platform:5000051889227,Lema Medical,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.65 km,False
ola-platform:5000036213082,Reliance Medical,"Krishna Jiban Sanyal Rd,  Uma Roy Sarani,  Mokdumpur,  Malda,  West Bengal,  732103,  India",,,10.66 km,False
ola-platform:5000052314450,Doctor Plus,"Singatala,  Ward Number 25,  Uma Roy Sarani,  Malda,  West Bengal,  732103,  India",,,10.67 km,False
ola-platform:5000045962249,Samita Medicine Centre,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.68 km,False
ola-platform:5000063676029,Shib Durga Medicine Shop,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.68 km,False
ola-platform:5000059591760,Manju Medical Store,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.70 km,False
ola-platform:5000044844903,Shiv Shankar Medical,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.70 km,False
ola-platform:5000049860781,Shibam Medical Hall,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.71 km,False
ola-platform:5000052764134,MME Pharmacy,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.71 km,False
ola-platform:5000052729951,Malda Medicine Centre,"Malda,  English Bazar,  Maldah,  West Bengal,  732103,  India",,,10.71 km,False
ola-platform:5000039274642,Narmada Medicine Centre,"Malda Medical College Rd,  Mokdumpur,  Malda,  West Bengal,  732103,  India",,,10.71 km,False
ola-platform:5000036423299,Dishari MediCare,"Mokdumpur,  Malda,  West Bengal,  732103,  India",,,10.72 km,False
ola-platform:5000048223662,Rudra Medical Hall,"Barabelun,  Bhatar,  Purba Bardhaman,  West Bengal,  713158,  India",,,0.57 km,False
ola-platform:5000050677904,Apollo Pharmacy,"Jaynagar Majilpur Municipality,  Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.03 km,False
ola-platform:5000039223456,Mondal Pharmacy Joynagar,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.07 km,False
ola-platform:5000041863161,Ud835udcd0ud835udcfbud835udcf8ud835udcf0ud835udd02ud835udcea Ud835udcdfud835udcf1ud835udceaud835udcfbud835udcf6ud835udceaud835udcecud835udd02,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.07 km,False
ola-platform:5000035329488,Deep Pharmacy,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.07 km,False
ola-platform:5000056802947,J M Medical,"Jaynagar-Kultali Road,  Nimpith,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.10 km,False
ola-platform:5000062415678,Frankross Pharmacy Baruipur,"31/A,  Baruipur - Kulpi Rd,  Natunpara,  Kolkata,  Jaynagar Mazilpur,  West Bengal,  743338,  India",,,0.17 km,False
ola-platform:5000058394006,Spandan Pharmacy,"Jayanagar - Jamtala Rd,  Jaynagar Mazilpur,  West Bengal,  743338,  India",,,0.22 km,False
ola-platform:5000046618382,Sree Krishna Homoeo Pharmacy,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.25 km,False
ola-platform:5000042778440,Ayurvedio Thaka Pharmacy,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.26 km,False
ola-platform:5000051871451,Medicine Corner,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.29 km,False
ola-platform:5000049353179,Kali Medico,"Majilpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.31 km,False
ola-platform:5000040001429,Jeebandeep Medicine,"Majilpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.33 km,False
ola-platform:5000041733818,Jyoti Medical Hall,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.33 km,False
ola-platform:5000037981857,Malati Medical,"Majilpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.35 km,False
ola-platform:5000048426397,Jaynagar Blue Print,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.36 km,False
ola-platform:5000058110668,Sandhya Medical,"Jaynagar-Kultali Road,  Nimpith,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.43 km,False
ola-platform:5000041439709,Ten-D HealthCare Pvt. Ltd,"Padmapukur More,  652,  Kulpi Rd,  Baruipur,  West Bengal,  743338,  India",,,0.48 km,False
ola-platform:5000046362152,Mondal Pharmacy,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.54 km,False
ola-platform:5000056020582,Homeo Medicine Store,"Kulpi Road,  743338,  India",,,0.55 km,False
ola-platform:5000059255483,Arogya Pharmacy,"Pratima Builders,  Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.56 km,False
ola-platform:5000065423450,New Bharat Medical Hall,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.60 km,False
ola-platform:5000069103205,Medico,"Great Eastern Trading Co,  Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.61 km,False
ola-platform:5000049517461,National Homoeo Pharmacy,"Majilpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.62 km,False
ola-platform:5000067336046,S T Medical Hall,"Majilpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.63 km,False
ola-platform:5000040077696,RamKrishna Homoeo Centre,"Rudranagar - Jibantala Rd,  Jaynagar,  West Bengal,  743338,  India",,,0.64 km,False
ola-platform:5000056562075,Sebalaya Medical Stores,"Dutta Para Road,  Majilpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.64 km,False
ola-platform:5000045730935,Orient Medical Hall,"N S Bose Road,  Jaynagar Mazilpur,  West Bengal,  743338,  India",,,0.65 km,False
ola-platform:5000065963437,Frank Ross Pharmacy,"Kulpi Road,  743338,  India",,,0.67 km,False
ola-platform:5000049877712,Rigyal Homoeo Chemist,"Khosla Electronics,  Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.71 km,False
ola-platform:5000036063669,The Libarel Medical Hall,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.85 km,False
ola-platform:5000038903273,Rio Medical,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743372,  India",,,0.93 km,False
ola-platform:5000061473976,Medinova,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.95 km,False
ola-platform:5000048498016,Haldar Pharmacy,"Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.96 km,False
ola-platform:5000054585795,Shiv Hari Pharmacy,"Dakshinanchal Swasthya Sadan,  Kulpi Road,  Purba Sankarpur,  Jaynagar Majilpur,  Jaynagar - I,  South 24 Parganas,  West Bengal,  743338,  India",,,0.96 km,False
ola-platform:5000038954311,Royal Medical,"Ranaghat ByPass,  Badkulla,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.13 km,False
ola-platform:5000058654894,Medico,"Ranaghat ByPass,  Badkulla,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.18 km,False
ola-platform:5000051370856,Charu Pharmacy,"Ranaghat ByPass,  Badkulla,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.22 km,False
ola-platform:5000040907347,Ghosh Pharmacy,"Ranaghat ByPass,  Badkulla,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.22 km,False
ola-platform:5000040636422,Kalyani Medical Hall,"Ranaghat ByPass,  Badkulla,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.23 km,False
ola-platform:5000061628495,Naba Dipta Medical Hall,"Badkulla,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.27 km,False
ola-platform:5000054598034,Gouri Pharmacy,"Badkulla,  Taherpur,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.30 km,False
ola-platform:5000058581525,Patanjali Swadesi Kendra,"Badkulla,  Shantipur,  Hanskhali,  Nadia,  West Bengal,  741121,  India",,,0.48 km,False
ola-platform:5000047477159,Flipkart Health+ Bagula Pharmacy,"Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.16 km,False
ola-platform:5000056714376,Leela Medical Store,"Bagula - Hanskhali Rd,  Hospitalpara,  Bagula,  West Bengal,  741502,  India",,,0.20 km,False
ola-platform:5000068004041,Mahamaya Medical,"Bagula College Road,  Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.20 km,False
ola-platform:5000040496416,Kundu Medical Store,"Bagula College Road,  Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.21 km,False
ola-platform:5000054286605,Lokenath Medical,"Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.24 km,False
ola-platform:5000064642098,Sadana Medical,"Bagula College Road,  Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.25 km,False
ola-platform:5000049100733,The Medical Guide,"Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.28 km,False
ola-platform:5000052246500,Apollo Pharmacy Bagula,"Bagula Station Road,  Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.29 km,False
ola-platform:5000036598527,Maa Medical Hall,"Bagula Station Road,  Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.33 km,False
ola-platform:5000045031677,Pantha Medical,"Nh312,  Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.47 km,False
ola-platform:5000037082747,Pantha Medical Store,"Nonaganj Road,  Kuthipara Bazar,  Bagula,  Hanskhali,  Nadia,  West Bengal,  741502,  India",,,0.59 km,False
ola-platform:5000044460969,Usha Medical,"Bagula,  Hospital Road,  Hospital Rd,  Hospitalpara,  Bagula,  West Bengal,  741502,  India",,,0.81 km,False
ola-platform:5000055625487,Sanjibani Medical Store,"Milan Nagar Road,  Bagula,  West Bengal,  741502,  India",,,1.02 km,False
ola-platform:5000043667313,Vinayak Medical,"Benali Rd,  Bagula,  Payradanda,  West Bengal,  741502,  India",,,0.68 km,False
ola-platform:5000063711767,Apollo Pharmacy Duttapukur Hatkhola,"Hatkhola Jessore Road,  Duttapukur Hatkhola Bazar,  Srijani Pally,  Duttapukur,  Nebadhai Duttapukur,  West Bengal,  743248,  India",,,149.47 km,False
ola-platform:5000050193517,Apollo Pharmacy Bamangachi Station,"Ground Floor,  Bamangachhi Station Rd,  Duttapukur,  Bamangachi,  West Bengal,  700124,  India",,,149.72 km,False
ola-platform:5000054510336,Sahina Medicine,"Dentia,  Iswaripur,  West Bengal,  700118,  India",,,148.95 km,False
ola-platform:5000046319442,Arogyalaya,"Gangadharpur Bazar,  Gangadharpur Bazaar,  Gangadharpur,  West Bengal,  712306,  India",,,0.26 km,False
ola-platform:5000046319480,Arogalaya,"31 No Road,  Gangadharpur Bazar,  Gangadharpur Bazaar,  Gangadharpur,  West Bengal,  712306,  India",,,0.27 km,False
ola-platform:5000067390548,SD Homeo Centre,"31 Number Road,  Gangadharpur,  Chanditala - I,  Hooghly,  West Bengal,  712306,  India",,,0.37 km,False
ola-platform:5000055915631,Vivekananda Medical Hall,"31 Number Road,  Gangadharpur,  Chanditala - I,  Hooghly,  West Bengal,  712306,  India",,,0.40 km,False
ola-platform:5000060093779,Madan Mohan Medical Stores,"31 Number Road,  Gangadharpur,  Chanditala - I,  Hooghly,  West Bengal,  712306,  India",,,0.49 km,False
ola-platform:5000061337070,ManMohan Medical Store,"31 Number Road,  Gangadharpur,  Chanditala - I,  Hooghly,  West Bengal,  712306,  India",,,0.49 km,False
ola-platform:5000040065642,Das Medical,"31 Number Road,  Gangadharpur,  Chanditala - I,  Hooghly,  West Bengal,  712306,  India",,,0.50 km,False
ola-platform:5000045400683,New Pushpanjali Medical Hall,"31 Number Road,  Gangadharpur,  Singur,  Hooghly,  West Bengal,  712306,  India",,,0.82 km,False
ola-platform:5000064661492,Ashirbad Medical Stores,"Singur,  Hooghly,  West Bengal,  712306,  India",,,1.42 km,False
ola-platform:5000068312986,Ashirwad Medical Hall,"Singur,  Hooghly,  West Bengal,  712306,  India",,,1.43 km,False
ola-platform:5000054271234,Mohan Medical Hall,"31 Number Road,  Singur,  Hooghly,  West Bengal,  712306,  India",,,1.46 km,False
ola-platform:5000036473602,Sanjoy Medical Stores,"31 Number Road,  Singur,  Hooghly,  West Bengal,  712306,  India",,,1.50 km,False
ola-platform:5000065527170,Apollo Pharmacy,"Ahilyabai Holkar Rd,  Mosat,  West Bengal,  712701,  India",,,0.20 km,False
ola-platform:5000051339322,Sri RamaKrishna Pharmacy,"High School,  1,  Near Mosat,  Chanditala,  Kolkata,  Mosat,  West Bengal,  712701,  India",,,0.44 km,False
ola-platform:5000039523631,Pushpa Medical Hall,"Sh15,  Jangalpara,  Chanditala - I,  Hooghly,  West Bengal,  712701,  India",,,1.28 km,False
ola-platform:5000036788648,Genu Maa Pharmacy,"Maa PolyClinic And Pathology Service,  Sh15,  Jangalpara,  Chanditala - I,  Hooghly,  West Bengal,  712701,  India",,,1.32 km,False
ola-platform:5000053312306,Subho Medical Hall,"Sh15,  Jangalpara,  Chanditala - I,  Hooghly,  West Bengal,  712701,  India",,,1.45 km,False
ola-platform:5000054111532,Shivdurga Medical Stores,"Sh15,  Chanditala,  Chanditala - I,  Hooghly,  West Bengal,  712701,  India",,,1.52 km,False
ola-platform:5000048792595,Hamida Medical Hall,"Bharatpur,  Bharatpur - I,  Murshidabad,  West Bengal,  742301,  India",,,0.27 km,False
ola-platform:5000036831612,Apollo Pharmacy Gleneagles Op Daycare,"Apollo Gleneagles Hospitals,  58,  Eastern Metropolitan ByPass,  Kolkata,  West Bengal,  700054,  India",,,149.28 km,False
ola-platform:5000049100898,Medical Hall,"Takdah Road,  Rangli Rangliot,  Jorebunglow Sukiapokhri,  Darjeeling,  West Bengal,  734222,  India",,,3.65 km,False
ola-platform:5000066160166,Prakash Medical Store,"Darjeeling,  Darjeeling Pulbazar,  Darjeeling,  West Bengal,  734104,  India",,,4.56 km,False
ola-platform:5000047192176,Prakash Medical,"Darjeeling,  Darjeeling Pulbazar,  Darjeeling,  West Bengal,  734104,  India",,,4.58 km,False
ola-platform:5000039434928,Ayush Medical,"Nathmulls,  C.R. Das Road,  Darjeeling,  Darjeeling Pulbazar,  Darjeeling,  West Bengal,  734104,  India",,,4.62 km,False
ola-platform:5000057560996,Kamala Sati Medical,"NaMo Para,  State Highway 4,  Barabhum,  Barabazar,  West Bengal,  723127,  India",,,0.10 km,False
ola-platform:5000060451780,Kalyan Pharmacy,"4,  Pairachali - Hirbandh - Manbazer - Barabhum - Balarampur Rd,  [no Name,  Pairachali - Hirbandh - Manbazer - Barabhum - Balarampur Rd,  [no Name],  Barabazar,  West Bengal,  723127,  India",,,0.11 km,False
ola-platform:5000051721360,Kataruka Medical,"Barabazar,  Purulia,  West Bengal,  723127,  India",,,0.14 km,False
ola-platform:5000045481036,Mandi Medical,"Barabhum,  West Bengal,  723127,  India",,,0.29 km,False
ola-platform:5000049511049,Uttam Ayurvedic Pharmacy,"4,  Pairachali - Hirbandh - Manbazer - Barabhum - Balarampur Rd,  Barabhum,  West Bengal,  723127,  India",,,0.32 km,False
ola-platform:5000052533552,Lokenath Pharmacy,"Bahadurpur,  Krishnagar-I,  Nadia,  West Bengal,  741103,  India",,,1.45 km,False
ola-platform:5000058193692,Creavation Pharmacy,"Haldia - Tamluk - Mechada Rd,  Nandakumar,  West Bengal,  721632,  India",,,0.07 km,False
ola-platform:5000046875423,Bera Medical Hall,"Nandakumar Market,  Nandakumar,  Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.09 km,False
ola-platform:5000043308137,Manik Pharmacy,"Nandakumar Market,  Nandakumar,  Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.11 km,False
ola-platform:5000058273836,Narayan Medical,"Nandakumar Market,  Nadakumar,  Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.20 km,False
ola-platform:5000050766876,Manik Pharmacy,"Nandakumar Market,  Nandakumar,  Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.25 km,False
ola-platform:5000063189521,New Maity Medico,"Nandakumar Market,  Nandakumar,  Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.28 km,False
ola-platform:5000061551965,Ashirbad Medical,"Basudevpur Maharaj Nandakumar High School Playground,  Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.31 km,False
ola-platform:5000066404342,Pushpa Medical Store,"Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.36 km,False
ola-platform:5000049374293,Samanta Medical Hall,"Nandakumar Market,  Nandakumar,  Haldia-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.41 km,False
ola-platform:5000062568100,Soudamini Pharmacy,"Nandakumar Post Office,  Tamluk-Mecheda Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.57 km,False
ola-platform:5000046419893,Calcutta Homeo Hall,"High Road,  Nandakumar,  Shridharpur,  West Bengal,  721632,  India",,,0.67 km,False
ola-platform:5000039874121,Jana Medical Centre,"Nandakumar,  West Bengal,  721632,  India",,,0.68 km,False
ola-platform:5000046852401,Apollo Pharmacy Nandakumar,"Nandakumar Market Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.68 km,False
ola-platform:5000048624496,Jashmin Medical Centre,"Nandakumar Market Road,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,0.93 km,False
ola-platform:5000038302395,Apurba Medical,"NH 116B,  Nandakumar,  West Bengal,  721632,  India",,,1.28 km,False
ola-platform:5000041546401,Manisha Medical Hall,"Contai-Nandakumar Road,  Uttar Pada,  Sitalpur,  Nandakumar,  Purba Medinipur,  West Bengal,  721632,  India",,,1.32 km,False
ola-platform:5000066795431,Apollo Pharmacy,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.03 km,False
ola-platform:5000052082888,Apollo Pharmacy New Barrakpur,"98,  E Station Rd,  Bhattacharya Pada,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.10 km,False
